probe_type,electrode,shank,shank_col,shank_row,x_coord,y_coord
neuropixels 1.0 - 3B,751,0,1,375,32.0,7500.0
neuropixels 1.0 - 3B,752,0,0,376,16.0,7520.0
neuropixels 1.0 - 3B,753,0,1,376,48.0,7520.0
neuropixels 1.0 - 3B,754,0,0,377,0.0,7540.0
neuropixels 1.0 - 3B,755,0,1,377,32.0,7540.0
neuropixels 1.0 - 3B,756,0,0,378,16.0,7560.0
neuropixels 1.0 - 3B,757,0,1,378,48.0,7560.0
neuropixels 1.0 - 3B,758,0,0,379,0.0,7580.0
neuropixels 1.0 - 3B,759,0,1,379,32.0,7580.0
neuropixels 1.0 - 3B,760,0,0,380,16.0,7600.0
neuropixels 1.0 - 3B,761,0,1,380,48.0,7600.0
neuropixels 1.0 - 3B,762,0,0,381,0.0,7620.0
neuropixels 1.0 - 3B,763,0,1,381,32.0,7620.0
neuropixels 1.0 - 3B,764,0,0,382,16.0,7640.0
neuropixels 1.0 - 3B,765,0,1,382,48.0,7640.0
neuropixels 1.0 - 3B,766,0,0,383,0.0,7660.0
neuropixels 1.0 - 3B,767,0,1,383,32.0,7660.0
neuropixels 1.0 - 3B,768,0,0,384,16.0,7680.0
neuropixels 1.0 - 3B,769,0,1,384,48.0,7680.0
neuropixels 1.0 - 3B,770,0,0,385,0.0,7700.0
neuropixels 1.0 - 3B,771,0,1,385,32.0,7700.0
neuropixels 1.0 - 3B,772,0,0,386,16.0,7720.0
neuropixels 1.0 - 3B,773,0,1,386,48.0,7720.0
neuropixels 1.0 - 3B,774,0,0,387,0.0,7740.0
neuropixels 1.0 - 3B,775,0,1,387,32.0,7740.0
neuropixels 1.0 - 3B,776,0,0,388,16.0,7760.0
neuropixels 1.0 - 3B,777,0,1,388,48.0,7760.0
neuropixels 1.0 - 3B,778,0,0,389,0.0,7780.0
neuropixels 1.0 - 3B,779,0,1,389,32.0,7780.0
neuropixels 1.0 - 3B,780,0,0,390,16.0,7800.0
neuropixels 1.0 - 3B,781,0,1,390,48.0,7800.0
neuropixels 1.0 - 3B,782,0,0,391,0.0,7820.0
neuropixels 1.0 - 3B,783,0,1,391,32.0,7820.0
neuropixels 1.0 - 3B,784,0,0,392,16.0,7840.0
neuropixels 1.0 - 3B,785,0,1,392,48.0,7840.0
neuropixels 1.0 - 3B,786,0,0,393,0.0,7860.0
neuropixels 1.0 - 3B,787,0,1,393,32.0,7860.0
neuropixels 1.0 - 3B,788,0,0,394,16.0,7880.0
neuropixels 1.0 - 3B,789,0,1,394,48.0,7880.0
neuropixels 1.0 - 3B,790,0,0,395,0.0,7900.0
neuropixels 1.0 - 3B,791,0,1,395,32.0,7900.0
neuropixels 1.0 - 3B,792,0,0,396,16.0,7920.0
neuropixels 1.0 - 3B,793,0,1,396,48.0,7920.0
neuropixels 1.0 - 3B,794,0,0,397,0.0,7940.0
neuropixels 1.0 - 3B,795,0,1,397,32.0,7940.0
neuropixels 1.0 - 3B,796,0,0,398,16.0,7960.0
neuropixels 1.0 - 3B,797,0,1,398,48.0,7960.0
neuropixels 1.0 - 3B,798,0,0,399,0.0,7980.0
neuropixels 1.0 - 3B,799,0,1,399,32.0,7980.0
neuropixels 1.0 - 3B,800,0,0,400,16.0,8000.0
neuropixels 1.0 - 3B,801,0,1,400,48.0,8000.0
neuropixels 1.0 - 3B,802,0,0,401,0.0,8020.0
neuropixels 1.0 - 3B,803,0,1,401,32.0,8020.0
neuropixels 1.0 - 3B,804,0,0,402,16.0,8040.0
neuropixels 1.0 - 3B,805,0,1,402,48.0,8040.0
neuropixels 1.0 - 3B,806,0,0,403,0.0,8060.0
neuropixels 1.0 - 3B,807,0,1,403,32.0,8060.0
neuropixels 1.0 - 3B,808,0,0,404,16.0,8080.0
neuropixels 1.0 - 3B,809,0,1,404,48.0,8080.0
neuropixels 1.0 - 3B,810,0,0,405,0.0,8100.0
neuropixels 1.0 - 3B,811,0,1,405,32.0,8100.0
neuropixels 1.0 - 3B,812,0,0,406,16.0,8120.0
neuropixels 1.0 - 3B,813,0,1,406,48.0,8120.0
neuropixels 1.0 - 3B,814,0,0,407,0.0,8140.0
neuropixels 1.0 - 3B,815,0,1,407,32.0,8140.0
neuropixels 1.0 - 3B,816,0,0,408,16.0,8160.0
neuropixels 1.0 - 3B,817,0,1,408,48.0,8160.0
neuropixels 1.0 - 3B,818,0,0,409,0.0,8180.0
neuropixels 1.0 - 3B,819,0,1,409,32.0,8180.0
neuropixels 1.0 - 3B,820,0,0,410,16.0,8200.0
neuropixels 1.0 - 3B,821,0,1,410,48.0,8200.0
neuropixels 1.0 - 3B,822,0,0,411,0.0,8220.0
neuropixels 1.0 - 3B,823,0,1,411,32.0,8220.0
neuropixels 1.0 - 3B,824,0,0,412,16.0,8240.0
neuropixels 1.0 - 3B,825,0,1,412,48.0,8240.0
neuropixels 1.0 - 3B,826,0,0,413,0.0,8260.0
neuropixels 1.0 - 3B,827,0,1,413,32.0,8260.0
neuropixels 1.0 - 3B,828,0,0,414,16.0,8280.0
neuropixels 1.0 - 3B,829,0,1,414,48.0,8280.0
neuropixels 1.0 - 3B,830,0,0,415,0.0,8300.0
neuropixels 1.0 - 3B,831,0,1,415,32.0,8300.0
neuropixels 1.0 - 3B,832,0,0,416,16.0,8320.0
neuropixels 1.0 - 3B,833,0,1,416,48.0,8320.0
neuropixels 1.0 - 3B,834,0,0,417,0.0,8340.0
neuropixels 1.0 - 3B,835,0,1,417,32.0,8340.0
neuropixels 1.0 - 3B,836,0,0,418,16.0,8360.0
neuropixels 1.0 - 3B,837,0,1,418,48.0,8360.0
neuropixels 1.0 - 3B,838,0,0,419,0.0,8380.0
neuropixels 1.0 - 3B,839,0,1,419,32.0,8380.0
neuropixels 1.0 - 3B,840,0,0,420,16.0,8400.0
neuropixels 1.0 - 3B,841,0,1,420,48.0,8400.0
neuropixels 1.0 - 3B,842,0,0,421,0.0,8420.0
neuropixels 1.0 - 3B,843,0,1,421,32.0,8420.0
neuropixels 1.0 - 3B,844,0,0,422,16.0,8440.0
neuropixels 1.0 - 3B,845,0,1,422,48.0,8440.0
neuropixels 1.0 - 3B,846,0,0,423,0.0,8460.0
neuropixels 1.0 - 3B,847,0,1,423,32.0,8460.0
neuropixels 1.0 - 3B,848,0,0,424,16.0,8480.0
neuropixels 1.0 - 3B,849,0,1,424,48.0,8480.0
neuropixels 1.0 - 3B,850,0,0,425,0.0,8500.0
neuropixels 1.0 - 3B,851,0,1,425,32.0,8500.0
neuropixels 1.0 - 3B,852,0,0,426,16.0,8520.0
neuropixels 1.0 - 3B,853,0,1,426,48.0,8520.0
neuropixels 1.0 - 3B,854,0,0,427,0.0,8540.0
neuropixels 1.0 - 3B,855,0,1,427,32.0,8540.0
neuropixels 1.0 - 3B,856,0,0,428,16.0,8560.0
neuropixels 1.0 - 3B,857,0,1,428,48.0,8560.0
neuropixels 1.0 - 3B,858,0,0,429,0.0,8580.0
neuropixels 1.0 - 3B,859,0,1,429,32.0,8580.0
neuropixels 1.0 - 3B,860,0,0,430,16.0,8600.0
neuropixels 1.0 - 3B,861,0,1,430,48.0,8600.0
neuropixels 1.0 - 3B,862,0,0,431,0.0,8620.0
neuropixels 1.0 - 3B,863,0,1,431,32.0,8620.0
neuropixels 1.0 - 3B,864,0,0,432,16.0,8640.0
neuropixels 1.0 - 3B,865,0,1,432,48.0,8640.0
neuropixels 1.0 - 3B,866,0,0,433,0.0,8660.0
neuropixels 1.0 - 3B,867,0,1,433,32.0,8660.0
neuropixels 1.0 - 3B,868,0,0,434,16.0,8680.0
neuropixels 1.0 - 3B,869,0,1,434,48.0,8680.0
neuropixels 1.0 - 3B,870,0,0,435,0.0,8700.0
neuropixels 1.0 - 3B,871,0,1,435,32.0,8700.0
neuropixels 1.0 - 3B,872,0,0,436,16.0,8720.0
neuropixels 1.0 - 3B,873,0,1,436,48.0,8720.0
neuropixels 1.0 - 3B,874,0,0,437,0.0,8740.0
neuropixels 1.0 - 3B,875,0,1,437,32.0,8740.0
neuropixels 1.0 - 3B,876,0,0,438,16.0,8760.0
neuropixels 1.0 - 3B,877,0,1,438,48.0,8760.0
neuropixels 1.0 - 3B,878,0,0,439,0.0,8780.0
neuropixels 1.0 - 3B,879,0,1,439,32.0,8780.0
neuropixels 1.0 - 3B,880,0,0,440,16.0,8800.0
neuropixels 1.0 - 3B,881,0,1,440,48.0,8800.0
neuropixels 1.0 - 3B,882,0,0,441,0.0,8820.0
neuropixels 1.0 - 3B,883,0,1,441,32.0,8820.0
neuropixels 1.0 - 3B,884,0,0,442,16.0,8840.0
neuropixels 1.0 - 3B,885,0,1,442,48.0,8840.0
neuropixels 1.0 - 3B,886,0,0,443,0.0,8860.0
neuropixels 1.0 - 3B,887,0,1,443,32.0,8860.0
neuropixels 1.0 - 3B,888,0,0,444,16.0,8880.0
neuropixels 1.0 - 3B,889,0,1,444,48.0,8880.0
neuropixels 1.0 - 3B,890,0,0,445,0.0,8900.0
neuropixels 1.0 - 3B,891,0,1,445,32.0,8900.0
neuropixels 1.0 - 3B,892,0,0,446,16.0,8920.0
neuropixels 1.0 - 3B,893,0,1,446,48.0,8920.0
neuropixels 1.0 - 3B,894,0,0,447,0.0,8940.0
neuropixels 1.0 - 3B,895,0,1,447,32.0,8940.0
neuropixels 1.0 - 3B,896,0,0,448,16.0,8960.0
neuropixels 1.0 - 3B,897,0,1,448,48.0,8960.0
neuropixels 1.0 - 3B,898,0,0,449,0.0,8980.0
neuropixels 1.0 - 3B,899,0,1,449,32.0,8980.0
neuropixels 1.0 - 3B,900,0,0,450,16.0,9000.0
neuropixels 1.0 - 3B,901,0,1,450,48.0,9000.0
neuropixels 1.0 - 3B,902,0,0,451,0.0,9020.0
neuropixels 1.0 - 3B,903,0,1,451,32.0,9020.0
neuropixels 1.0 - 3B,904,0,0,452,16.0,9040.0
neuropixels 1.0 - 3B,905,0,1,452,48.0,9040.0
neuropixels 1.0 - 3B,906,0,0,453,0.0,9060.0
neuropixels 1.0 - 3B,907,0,1,453,32.0,9060.0
neuropixels 1.0 - 3B,908,0,0,454,16.0,9080.0
neuropixels 1.0 - 3B,909,0,1,454,48.0,9080.0
neuropixels 1.0 - 3B,910,0,0,455,0.0,9100.0
neuropixels 1.0 - 3B,911,0,1,455,32.0,9100.0
neuropixels 1.0 - 3B,912,0,0,456,16.0,9120.0
neuropixels 1.0 - 3B,913,0,1,456,48.0,9120.0
neuropixels 1.0 - 3B,914,0,0,457,0.0,9140.0
neuropixels 1.0 - 3B,915,0,1,457,32.0,9140.0
neuropixels 1.0 - 3B,916,0,0,458,16.0,9160.0
neuropixels 1.0 - 3B,917,0,1,458,48.0,9160.0
neuropixels 1.0 - 3B,918,0,0,459,0.0,9180.0
neuropixels 1.0 - 3B,919,0,1,459,32.0,9180.0
neuropixels 1.0 - 3B,920,0,0,460,16.0,9200.0
neuropixels 1.0 - 3B,921,0,1,460,48.0,9200.0
neuropixels 1.0 - 3B,922,0,0,461,0.0,9220.0
neuropixels 1.0 - 3B,923,0,1,461,32.0,9220.0
neuropixels 1.0 - 3B,924,0,0,462,16.0,9240.0
neuropixels 1.0 - 3B,925,0,1,462,48.0,9240.0
neuropixels 1.0 - 3B,926,0,0,463,0.0,9260.0
neuropixels 1.0 - 3B,927,0,1,463,32.0,9260.0
neuropixels 1.0 - 3B,928,0,0,464,16.0,9280.0
neuropixels 1.0 - 3B,929,0,1,464,48.0,9280.0
neuropixels 1.0 - 3B,930,0,0,465,0.0,9300.0
neuropixels 1.0 - 3B,931,0,1,465,32.0,9300.0
neuropixels 1.0 - 3B,932,0,0,466,16.0,9320.0
neuropixels 1.0 - 3B,933,0,1,466,48.0,9320.0
neuropixels 1.0 - 3B,934,0,0,467,0.0,9340.0
neuropixels 1.0 - 3B,935,0,1,467,32.0,9340.0
neuropixels 1.0 - 3B,936,0,0,468,16.0,9360.0
neuropixels 1.0 - 3B,937,0,1,468,48.0,9360.0
neuropixels 1.0 - 3B,938,0,0,469,0.0,9380.0
neuropixels 1.0 - 3B,939,0,1,469,32.0,9380.0
neuropixels 1.0 - 3B,940,0,0,470,16.0,9400.0
neuropixels 1.0 - 3B,941,0,1,470,48.0,9400.0
neuropixels 1.0 - 3B,942,0,0,471,0.0,9420.0
neuropixels 1.0 - 3B,943,0,1,471,32.0,9420.0
neuropixels 1.0 - 3B,944,0,0,472,16.0,9440.0
neuropixels 1.0 - 3B,945,0,1,472,48.0,9440.0
neuropixels 1.0 - 3B,946,0,0,473,0.0,9460.0
neuropixels 1.0 - 3B,947,0,1,473,32.0,9460.0
neuropixels 1.0 - 3B,948,0,0,474,16.0,9480.0
neuropixels 1.0 - 3B,949,0,1,474,48.0,9480.0
neuropixels 1.0 - 3B,950,0,0,475,0.0,9500.0
neuropixels 1.0 - 3B,951,0,1,475,32.0,9500.0
neuropixels 1.0 - 3B,952,0,0,476,16.0,9520.0
neuropixels 1.0 - 3B,953,0,1,476,48.0,9520.0
neuropixels 1.0 - 3B,954,0,0,477,0.0,9540.0
neuropixels 1.0 - 3B,955,0,1,477,32.0,9540.0
neuropixels 1.0 - 3B,956,0,0,478,16.0,9560.0
neuropixels 1.0 - 3B,957,0,1,478,48.0,9560.0
neuropixels 1.0 - 3B,958,0,0,479,0.0,9580.0
neuropixels 1.0 - 3B,959,0,1,479,32.0,9580.0
neuropixels 2.0 - MS,0,0,0,0,0.0,0.0
neuropixels 2.0 - MS,1,0,1,0,32.0,0.0
neuropixels 2.0 - MS,2,0,0,1,0.0,15.0
neuropixels 2.0 - MS,3,0,1,1,32.0,15.0
neuropixels 2.0 - MS,4,0,0,2,0.0,30.0
neuropixels 2.0 - MS,5,0,1,2,32.0,30.0
neuropixels 2.0 - MS,6,0,0,3,0.0,45.0
neuropixels 2.0 - MS,7,0,1,3,32.0,45.0
neuropixels 2.0 - MS,8,0,0,4,0.0,60.0
neuropixels 2.0 - MS,9,0,1,4,32.0,60.0
neuropixels 2.0 - MS,10,0,0,5,0.0,75.0
neuropixels 2.0 - MS,11,0,1,5,32.0,75.0
neuropixels 2.0 - MS,12,0,0,6,0.0,90.0
neuropixels 2.0 - MS,13,0,1,6,32.0,90.0
neuropixels 2.0 - MS,14,0,0,7,0.0,105.0
neuropixels 2.0 - MS,15,0,1,7,32.0,105.0
neuropixels 2.0 - MS,16,0,0,8,0.0,120.0
neuropixels 2.0 - MS,17,0,1,8,32.0,120.0
neuropixels 2.0 - MS,18,0,0,9,0.0,135.0
neuropixels 2.0 - MS,19,0,1,9,32.0,135.0
neuropixels 2.0 - MS,20,0,0,10,0.0,150.0
neuropixels 2.0 - MS,21,0,1,10,32.0,150.0
neuropixels 2.0 - MS,22,0,0,11,0.0,165.0
neuropixels 2.0 - MS,23,0,1,11,32.0,165.0
neuropixels 2.0 - MS,24,0,0,12,0.0,180.0
neuropixels 2.0 - MS,25,0,1,12,32.0,180.0
neuropixels 2.0 - MS,26,0,0,13,0.0,195.0
neuropixels 2.0 - MS,27,0,1,13,32.0,195.0
neuropixels 2.0 - MS,28,0,0,14,0.0,210.0
neuropixels 2.0 - MS,29,0,1,14,32.0,210.0
neuropixels 2.0 - MS,30,0,0,15,0.0,225.0
neuropixels 2.0 - MS,31,0,1,15,32.0,225.0
neuropixels 2.0 - MS,32,0,0,16,0.0,240.0
neuropixels 2.0 - MS,33,0,1,16,32.0,240.0
neuropixels 2.0 - MS,34,0,0,17,0.0,255.0
neuropixels 2.0 - MS,35,0,1,17,32.0,255.0
neuropixels 2.0 - MS,36,0,0,18,0.0,270.0
neuropixels 2.0 - MS,37,0,1,18,32.0,270.0
neuropixels 2.0 - MS,38,0,0,19,0.0,285.0
neuropixels 2.0 - MS,39,0,1,19,32.0,285.0
neuropixels 2.0 - MS,40,0,0,20,0.0,300.0
neuropixels 2.0 - MS,41,0,1,20,32.0,300.0
neuropixels 2.0 - MS,42,0,0,21,0.0,315.0
neuropixels 2.0 - MS,43,0,1,21,32.0,315.0
neuropixels 2.0 - MS,44,0,0,22,0.0,330.0
neuropixels 2.0 - MS,45,0,1,22,32.0,330.0
neuropixels 2.0 - MS,46,0,0,23,0.0,345.0
neuropixels 2.0 - MS,47,0,1,23,32.0,345.0
neuropixels 2.0 - MS,48,0,0,24,0.0,360.0
neuropixels 2.0 - MS,49,0,1,24,32.0,360.0
neuropixels 2.0 - MS,50,0,0,25,0.0,375.0
neuropixels 2.0 - MS,51,0,1,25,32.0,375.0
neuropixels 2.0 - MS,52,0,0,26,0.0,390.0
neuropixels 2.0 - MS,53,0,1,26,32.0,390.0
neuropixels 2.0 - MS,54,0,0,27,0.0,405.0
neuropixels 2.0 - MS,55,0,1,27,32.0,405.0
neuropixels 2.0 - MS,56,0,0,28,0.0,420.0
neuropixels 2.0 - MS,57,0,1,28,32.0,420.0
neuropixels 2.0 - MS,58,0,0,29,0.0,435.0
neuropixels 2.0 - MS,59,0,1,29,32.0,435.0
neuropixels 2.0 - MS,60,0,0,30,0.0,450.0
neuropixels 2.0 - MS,61,0,1,30,32.0,450.0
neuropixels 2.0 - MS,62,0,0,31,0.0,465.0
neuropixels 2.0 - MS,63,0,1,31,32.0,465.0
neuropixels 2.0 - MS,64,0,0,32,0.0,480.0
neuropixels 2.0 - MS,65,0,1,32,32.0,480.0
neuropixels 2.0 - MS,66,0,0,33,0.0,495.0
neuropixels 2.0 - MS,67,0,1,33,32.0,495.0
neuropixels 2.0 - MS,68,0,0,34,0.0,510.0
neuropixels 2.0 - MS,69,0,1,34,32.0,510.0
neuropixels 2.0 - MS,70,0,0,35,0.0,525.0
neuropixels 2.0 - MS,71,0,1,35,32.0,525.0
neuropixels 2.0 - MS,72,0,0,36,0.0,540.0
neuropixels 2.0 - MS,73,0,1,36,32.0,540.0
neuropixels 2.0 - MS,74,0,0,37,0.0,555.0
neuropixels 2.0 - MS,75,0,1,37,32.0,555.0
neuropixels 2.0 - MS,76,0,0,38,0.0,570.0
neuropixels 2.0 - MS,77,0,1,38,32.0,570.0
neuropixels 2.0 - MS,78,0,0,39,0.0,585.0
neuropixels 2.0 - MS,79,0,1,39,32.0,585.0
neuropixels 2.0 - MS,80,0,0,40,0.0,600.0
neuropixels 2.0 - MS,81,0,1,40,32.0,600.0
neuropixels 2.0 - MS,82,0,0,41,0.0,615.0
neuropixels 2.0 - MS,83,0,1,41,32.0,615.0
neuropixels 2.0 - MS,84,0,0,42,0.0,630.0
neuropixels 2.0 - MS,85,0,1,42,32.0,630.0
neuropixels 2.0 - MS,86,0,0,43,0.0,645.0
neuropixels 2.0 - MS,87,0,1,43,32.0,645.0
neuropixels 2.0 - MS,88,0,0,44,0.0,660.0
neuropixels 2.0 - MS,89,0,1,44,32.0,660.0
neuropixels 2.0 - MS,90,0,0,45,0.0,675.0
neuropixels 2.0 - MS,91,0,1,45,32.0,675.0
neuropixels 2.0 - MS,92,0,0,46,0.0,690.0
neuropixels 2.0 - MS,93,0,1,46,32.0,690.0
neuropixels 2.0 - MS,94,0,0,47,0.0,705.0
neuropixels 2.0 - MS,95,0,1,47,32.0,705.0
neuropixels 2.0 - MS,96,0,0,48,0.0,720.0
neuropixels 2.0 - MS,97,0,1,48,32.0,720.0
neuropixels 2.0 - MS,98,0,0,49,0.0,735.0
neuropixels 2.0 - MS,99,0,1,49,32.0,735.0
neuropixels 2.0 - MS,100,0,0,50,0.0,750.0
neuropixels 2.0 - MS,101,0,1,50,32.0,750.0
neuropixels 2.0 - MS,102,0,0,51,0.0,765.0
neuropixels 2.0 - MS,103,0,1,51,32.0,765.0
neuropixels 2.0 - MS,104,0,0,52,0.0,780.0
neuropixels 2.0 - MS,105,0,1,52,32.0,780.0
neuropixels 2.0 - MS,106,0,0,53,0.0,795.0
neuropixels 2.0 - MS,107,0,1,53,32.0,795.0
neuropixels 2.0 - MS,108,0,0,54,0.0,810.0
neuropixels 2.0 - MS,109,0,1,54,32.0,810.0
neuropixels 2.0 - MS,110,0,0,55,0.0,825.0
neuropixels 2.0 - MS,111,0,1,55,32.0,825.0
neuropixels 2.0 - MS,112,0,0,56,0.0,840.0
neuropixels 2.0 - MS,113,0,1,56,32.0,840.0
neuropixels 2.0 - MS,114,0,0,57,0.0,855.0
neuropixels 2.0 - MS,115,0,1,57,32.0,855.0
neuropixels 2.0 - MS,116,0,0,58,0.0,870.0
neuropixels 2.0 - MS,117,0,1,58,32.0,870.0
neuropixels 2.0 - MS,118,0,0,59,0.0,885.0
neuropixels 2.0 - MS,119,0,1,59,32.0,885.0
neuropixels 2.0 - MS,120,0,0,60,0.0,900.0
neuropixels 2.0 - MS,121,0,1,60,32.0,900.0
neuropixels 2.0 - MS,122,0,0,61,0.0,915.0
neuropixels 2.0 - MS,123,0,1,61,32.0,915.0
neuropixels 2.0 - MS,124,0,0,62,0.0,930.0
neuropixels 2.0 - MS,125,0,1,62,32.0,930.0
neuropixels 2.0 - MS,126,0,0,63,0.0,945.0
neuropixels 2.0 - MS,127,0,1,63,32.0,945.0
neuropixels 2.0 - MS,128,0,0,64,0.0,960.0
neuropixels 2.0 - MS,129,0,1,64,32.0,960.0
neuropixels 2.0 - MS,130,0,0,65,0.0,975.0
neuropixels 2.0 - MS,131,0,1,65,32.0,975.0
neuropixels 2.0 - MS,132,0,0,66,0.0,990.0
neuropixels 2.0 - MS,133,0,1,66,32.0,990.0
neuropixels 2.0 - MS,134,0,0,67,0.0,1005.0
neuropixels 2.0 - MS,135,0,1,67,32.0,1005.0
neuropixels 2.0 - MS,136,0,0,68,0.0,1020.0
neuropixels 2.0 - MS,137,0,1,68,32.0,1020.0
neuropixels 2.0 - MS,138,0,0,69,0.0,1035.0
neuropixels 2.0 - MS,139,0,1,69,32.0,1035.0
neuropixels 2.0 - MS,140,0,0,70,0.0,1050.0
neuropixels 2.0 - MS,141,0,1,70,32.0,1050.0
neuropixels 2.0 - MS,142,0,0,71,0.0,1065.0
neuropixels 2.0 - MS,143,0,1,71,32.0,1065.0
neuropixels 2.0 - MS,144,0,0,72,0.0,1080.0
neuropixels 2.0 - MS,145,0,1,72,32.0,1080.0
neuropixels 2.0 - MS,146,0,0,73,0.0,1095.0
neuropixels 2.0 - MS,147,0,1,73,32.0,1095.0
neuropixels 2.0 - MS,148,0,0,74,0.0,1110.0
neuropixels 2.0 - MS,149,0,1,74,32.0,1110.0
neuropixels 2.0 - MS,150,0,0,75,0.0,1125.0
neuropixels 2.0 - MS,151,0,1,75,32.0,1125.0
neuropixels 2.0 - MS,152,0,0,76,0.0,1140.0
neuropixels 2.0 - MS,153,0,1,76,32.0,1140.0
neuropixels 2.0 - MS,154,0,0,77,0.0,1155.0
neuropixels 2.0 - MS,155,0,1,77,32.0,1155.0
neuropixels 2.0 - MS,156,0,0,78,0.0,1170.0
neuropixels 2.0 - MS,157,0,1,78,32.0,1170.0
neuropixels 2.0 - MS,158,0,0,79,0.0,1185.0
neuropixels 2.0 - MS,159,0,1,79,32.0,1185.0
neuropixels 2.0 - MS,160,0,0,80,0.0,1200.0
neuropixels 2.0 - MS,161,0,1,80,32.0,1200.0
neuropixels 2.0 - MS,162,0,0,81,0.0,1215.0
neuropixels 2.0 - MS,163,0,1,81,32.0,1215.0
neuropixels 2.0 - MS,164,0,0,82,0.0,1230.0
neuropixels 2.0 - MS,165,0,1,82,32.0,1230.0
neuropixels 2.0 - MS,166,0,0,83,0.0,1245.0
neuropixels 2.0 - MS,167,0,1,83,32.0,1245.0
neuropixels 2.0 - MS,168,0,0,84,0.0,1260.0
neuropixels 2.0 - MS,169,0,1,84,32.0,1260.0
neuropixels 2.0 - MS,170,0,0,85,0.0,1275.0
neuropixels 2.0 - MS,171,0,1,85,32.0,1275.0
neuropixels 2.0 - MS,172,0,0,86,0.0,1290.0
neuropixels 2.0 - MS,173,0,1,86,32.0,1290.0
neuropixels 2.0 - MS,174,0,0,87,0.0,1305.0
neuropixels 2.0 - MS,175,0,1,87,32.0,1305.0
neuropixels 2.0 - MS,176,0,0,88,0.0,1320.0
neuropixels 2.0 - MS,177,0,1,88,32.0,1320.0
neuropixels 2.0 - MS,178,0,0,89,0.0,1335.0
neuropixels 2.0 - MS,179,0,1,89,32.0,1335.0
neuropixels 2.0 - MS,180,0,0,90,0.0,1350.0
neuropixels 2.0 - MS,181,0,1,90,32.0,1350.0
neuropixels 2.0 - MS,182,0,0,91,0.0,1365.0
neuropixels 2.0 - MS,183,0,1,91,32.0,1365.0
neuropixels 2.0 - MS,184,0,0,92,0.0,1380.0
neuropixels 2.0 - MS,185,0,1,92,32.0,1380.0
neuropixels 2.0 - MS,186,0,0,93,0.0,1395.0
neuropixels 2.0 - MS,187,0,1,93,32.0,1395.0
neuropixels 2.0 - MS,188,0,0,94,0.0,1410.0
neuropixels 2.0 - MS,189,0,1,94,32.0,1410.0
neuropixels 2.0 - MS,190,0,0,95,0.0,1425.0
neuropixels 2.0 - MS,191,0,1,95,32.0,1425.0
neuropixels 2.0 - MS,192,0,0,96,0.0,1440.0
neuropixels 2.0 - MS,193,0,1,96,32.0,1440.0
neuropixels 2.0 - MS,194,0,0,97,0.0,1455.0
neuropixels 2.0 - MS,195,0,1,97,32.0,1455.0
neuropixels 2.0 - MS,196,0,0,98,0.0,1470.0
neuropixels 2.0 - MS,197,0,1,98,32.0,1470.0
neuropixels 2.0 - MS,198,0,0,99,0.0,1485.0
neuropixels 2.0 - MS,199,0,1,99,32.0,1485.0
neuropixels 2.0 - MS,200,0,0,100,0.0,1500.0
neuropixels 2.0 - MS,201,0,1,100,32.0,1500.0
neuropixels 2.0 - MS,202,0,0,101,0.0,1515.0
neuropixels 2.0 - MS,203,0,1,101,32.0,1515.0
neuropixels 2.0 - MS,204,0,0,102,0.0,1530.0
neuropixels 2.0 - MS,205,0,1,102,32.0,1530.0
neuropixels 2.0 - MS,206,0,0,103,0.0,1545.0
neuropixels 2.0 - MS,207,0,1,103,32.0,1545.0
neuropixels 2.0 - MS,208,0,0,104,0.0,1560.0
neuropixels 2.0 - MS,209,0,1,104,32.0,1560.0
neuropixels 2.0 - MS,210,0,0,105,0.0,1575.0
neuropixels 2.0 - MS,211,0,1,105,32.0,1575.0
neuropixels 2.0 - MS,212,0,0,106,0.0,1590.0
neuropixels 2.0 - MS,213,0,1,106,32.0,1590.0
neuropixels 2.0 - MS,214,0,0,107,0.0,1605.0
neuropixels 2.0 - MS,215,0,1,107,32.0,1605.0
neuropixels 2.0 - MS,216,0,0,108,0.0,1620.0
neuropixels 2.0 - MS,217,0,1,108,32.0,1620.0
neuropixels 2.0 - MS,218,0,0,109,0.0,1635.0
neuropixels 2.0 - MS,219,0,1,109,32.0,1635.0
neuropixels 2.0 - MS,220,0,0,110,0.0,1650.0
neuropixels 2.0 - MS,221,0,1,110,32.0,1650.0
neuropixels 2.0 - MS,222,0,0,111,0.0,1665.0
neuropixels 2.0 - MS,223,0,1,111,32.0,1665.0
neuropixels 2.0 - MS,224,0,0,112,0.0,1680.0
neuropixels 2.0 - MS,225,0,1,112,32.0,1680.0
neuropixels 2.0 - MS,226,0,0,113,0.0,1695.0
neuropixels 2.0 - MS,227,0,1,113,32.0,1695.0
neuropixels 2.0 - MS,228,0,0,114,0.0,1710.0
neuropixels 2.0 - MS,229,0,1,114,32.0,1710.0
neuropixels 2.0 - MS,230,0,0,115,0.0,1725.0
neuropixels 2.0 - MS,231,0,1,115,32.0,1725.0
neuropixels 2.0 - MS,232,0,0,116,0.0,1740.0
neuropixels 2.0 - MS,233,0,1,116,32.0,1740.0
neuropixels 2.0 - MS,234,0,0,117,0.0,1755.0
neuropixels 2.0 - MS,235,0,1,117,32.0,1755.0
neuropixels 2.0 - MS,236,0,0,118,0.0,1770.0
neuropixels 2.0 - MS,237,0,1,118,32.0,1770.0
neuropixels 2.0 - MS,238,0,0,119,0.0,1785.0
